Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.8872750000,1516,90,22,Write,ACK
0.8874780000,1517,90,0,Read,ACK
0.8875730000,1517,90,0,Read,NAK
0.8878030000,1519,90,24,Write,ACK
0.8880060000,1520,90,0,Read,ACK
0.8881000000,1520,90,0,Read,NAK
0.8883310000,1522,90,26,Write,ACK
0.8885330000,1523,90,0,Read,ACK
0.8886280000,1523,90,0,Read,NAK
0.9389510000,1525,90,4,Write,ACK
0.9391540000,1526,90,0,Read,ACK
0.9392490000,1526,90,0,Read,NAK
0.9394790000,1528,90,6,Write,ACK
0.9396820000,1529,90,0,Read,ACK
0.9397770000,1529,90,0,Read,NAK
0.9400070000,1531,90,8,Write,ACK
0.9402100000,1532,90,0,Read,ACK
0.9403050000,1532,90,0,Read,NAK
0.9405430000,1534,90,10,Write,ACK
0.9407460000,1535,90,0,Read,ACK
0.9408410000,1535,90,0,Read,NAK
0.9410710000,1537,90,12,Write,ACK
0.9412740000,1538,90,0,Read,ACK
0.9413690000,1538,90,0,Read,NAK
0.9415990000,1540,90,14,Write,ACK
0.9418020000,1541,90,0,Read,ACK
0.9418970000,1541,90,0,Read,NAK
0.9421290000,1543,90,16,Write,ACK
0.9423320000,1544,90,0,Read,ACK
0.9424270000,1544,90,0,Read,NAK
0.9426570000,1546,90,18,Write,ACK
0.9428600000,1547,90,0,Read,ACK
0.9429550000,1547,90,0,Read,NAK
0.9431850000,1549,90,20,Write,ACK
0.9433880000,1550,90,0,Read,ACK
0.9434830000,1550,90,0,Read,NAK
0.9437130000,1552,90,22,Write,ACK
0.9439160000,1553,90,0,Read,ACK
0.9440110000,1553,90,0,Read,NAK
0.9442410000,1555,90,24,Write,ACK
0.9444440000,1556,90,0,Read,ACK
0.9445390000,1556,90,0,Read,NAK
0.9447690000,1558,90,26,Write,ACK
0.9449720000,1559,90,0,Read,ACK
0.9450660000,1559,90,0,Read,NAK
