Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.4328410000,1204,90,172,Read,ACK
0.4329380000,1204,90,0,Read,NAK
0.4331770000,1206,90,8,Write,ACK
0.4333840000,1207,90,174,Read,ACK
0.4334810000,1207,90,0,Read,NAK
0.4337200000,1209,90,10,Write,ACK
0.4339270000,1210,90,174,Read,ACK
0.4340240000,1210,90,0,Read,NAK
0.4342630000,1212,90,12,Write,ACK
0.4344690000,1213,90,176,Read,ACK
0.4345670000,1213,90,0,Read,NAK
0.4348060000,1215,90,14,Write,ACK
0.4350120000,1216,90,177,Read,ACK
0.4351090000,1216,90,0,Read,NAK
0.4353480000,1218,90,16,Write,ACK
0.4355550000,1219,90,196,Read,ACK
0.4356520000,1219,90,0,Read,NAK
0.4358910000,1221,90,18,Write,ACK
0.4360980000,1222,90,65,Read,ACK
0.4361950000,1222,90,1,Read,NAK
0.4364350000,1224,90,20,Write,ACK
0.4366420000,1225,90,59,Read,ACK
0.4367390000,1225,90,1,Read,NAK
0.4369840000,1227,90,22,Write,ACK
0.4371910000,1228,90,51,Read,ACK
0.4372880000,1228,90,1,Read,NAK
0.4375280000,1230,90,24,Write,ACK
0.4377340000,1231,90,45,Read,ACK
0.4378320000,1231,90,1,Read,NAK
0.4380710000,1233,90,26,Write,ACK
0.4382780000,1234,90,64,Read,ACK
0.4383750000,1234,90,1,Read,NAK
0.4891050000,1236,90,4,Write,ACK
0.4893110000,1237,90,197,Read,ACK
0.4894080000,1237,90,0,Read,NAK
0.4896470000,1239,90,6,Write,ACK
0.4898540000,1240,90,172,Read,ACK
0.4899510000,1240,90,0,Read,NAK
0.4901900000,1242,90,8,Write,ACK
0.4903970000,1243,90,174,Read,ACK
0.4904940000,1243,90,0,Read,NAK
0.4907330000,1245,90,10,Write,ACK
0.4909400000,1246,90,173,Read,ACK
0.4910370000,1246,90,0,Read,NAK
0.4912760000,1248,90,12,Write,ACK
0.4914830000,1249,90,176,Read,ACK
0.4915800000,1249,90,0,Read,NAK
0.4918190000,1251,90,14,Write,ACK
0.4920250000,1252,90,177,Read,ACK
0.4921230000,1252,90,0,Read,NAK
0.4923620000,1254,90,16,Write,ACK
0.4925680000,1255,90,197,Read,ACK
0.4926660000,1255,90,0,Read,NAK
0.4929070000,1257,90,18,Write,ACK
0.4931130000,1258,90,65,Read,ACK
0.4932110000,1258,90,1,Read,NAK
0.4934500000,1260,90,20,Write,ACK
0.4936570000,1261,90,59,Read,ACK
0.4937540000,1261,90,1,Read,NAK
0.4939980000,1263,90,22,Write,ACK
0.4942050000,1264,90,51,Read,ACK
0.4943020000,1264,90,1,Read,NAK
0.4945410000,1266,90,24,Write,ACK
0.4947480000,1267,90,45,Read,ACK
0.4948450000,1267,90,1,Read,NAK
0.4950850000,1269,90,26,Write,ACK
0.4952920000,1270,90,64,Read,ACK
0.4953890000,1270,90,1,Read,NAK
0.5461170000,1272,90,4,Write,ACK
0.5463230000,1273,90,197,Read,ACK
0.5464200000,1273,90,0,Read,NAK
0.5466590000,1275,90,6,Write,ACK
0.5468660000,1276,90,172,Read,ACK
0.5469630000,1276,90,0,Read,NAK
0.5472020000,1278,90,8,Write,ACK
0.5474090000,1279,90,174,Read,ACK
0.5475060000,1279,90,0,Read,NAK
0.5477450000,1281,90,10,Write,ACK
0.5479520000,1282,90,173,Read,ACK
0.5480490000,1282,90,0,Read,NAK
0.5482880000,1284,90,12,Write,ACK
0.5484940000,1285,90,176,Read,ACK
0.5485920000,1285,90,0,Read,NAK
0.5488310000,1287,90,14,Write,ACK
0.5490370000,1288,90,177,Read,ACK
0.5491340000,1288,90,0,Read,NAK
0.5493730000,1290,90,16,Write,ACK
0.5495800000,1291,90,196,Read,ACK
0.5496770000,1291,90,0,Read,NAK
0.5499180000,1293,90,18,Write,ACK
0.5501250000,1294,90,65,Read,ACK
0.5502220000,1294,90,1,Read,NAK
0.5504620000,1296,90,20,Write,ACK
0.5506690000,1297,90,59,Read,ACK
0.5507660000,1297,90,1,Read,NAK
0.5510090000,1299,90,22,Write,ACK
0.5512160000,1300,90,51,Read,ACK
0.5513130000,1300,90,1,Read,NAK
0.5515530000,1302,90,24,Write,ACK
0.5517600000,1303,90,45,Read,ACK
0.5518570000,1303,90,1,Read,NAK
0.5520970000,1305,90,26,Write,ACK
0.5523030000,1306,90,64,Read,ACK
0.5524010000,1306,90,1,Read,NAK
0.6031290000,1308,90,4,Write,ACK
0.6033360000,1309,90,197,Read,ACK
0.6034330000,1309,90,0,Read,NAK
0.6036720000,1311,90,6,Write,ACK
0.6038780000,1312,90,172,Read,ACK
0.6039750000,1312,90,0,Read,NAK
0.6042140000,1314,90,8,Write,ACK
0.6044210000,1315,90,174,Read,ACK
0.6045180000,1315,90,0,Read,NAK
0.6047570000,1317,90,10,Write,ACK
0.6049640000,1318,90,173,Read,ACK
0.6050610000,1318,90,0,Read,NAK
0.6053000000,1320,90,12,Write,ACK
0.6055070000,1321,90,176,Read,ACK
0.6056040000,1321,90,0,Read,NAK
0.6058430000,1323,90,14,Write,ACK
0.6060500000,1324,90,177,Read,ACK
0.6061470000,1324,90,0,Read,NAK
0.6063860000,1326,90,16,Write,ACK
0.6065920000,1327,90,197,Read,ACK
0.6066900000,1327,90,0,Read,NAK
0.6069290000,1329,90,18,Write,ACK
0.6071350000,1330,90,65,Read,ACK
0.6072330000,1330,90,1,Read,NAK
0.6074720000,1332,90,20,Write,ACK
0.6076790000,1333,90,59,Read,ACK
0.6077760000,1333,90,1,Read,NAK
0.6080200000,1335,90,22,Write,ACK
0.6082260000,1336,90,51,Read,ACK
0.6083240000,1336,90,1,Read,NAK
0.6085630000,1338,90,24,Write,ACK
0.6087700000,1339,90,45,Read,ACK
0.6088670000,1339,90,1,Read,NAK
0.6091070000,1341,90,26,Write,ACK
0.6093140000,1342,90,65,Read,ACK
0.6094110000,1342,90,1,Read,NAK
0.6601410000,1344,90,4,Write,ACK
0.6603480000,1345,90,197,Read,ACK
0.6604450000,1345,90,0,Read,NAK
0.6606840000,1347,90,6,Write,ACK
0.6608910000,1348,90,172,Read,ACK
0.6609880000,1348,90,0,Read,NAK
0.6612270000,1350,90,8,Write,ACK
0.6614340000,1351,90,174,Read,ACK
0.6615310000,1351,90,0,Read,NAK
0.6617700000,1353,90,10,Write,ACK
0.6619760000,1354,90,174,Read,ACK
0.6620730000,1354,90,0,Read,NAK
0.6623120000,1356,90,12,Write,ACK
0.6625190000,1357,90,176,Read,ACK
0.6626160000,1357,90,0,Read,NAK
0.6628570000,1359,90,14,Write,ACK
0.6630640000,1360,90,177,Read,ACK
0.6631610000,1360,90,0,Read,NAK
0.6634000000,1362,90,16,Write,ACK
0.6636070000,1363,90,196,Read,ACK
0.6637040000,1363,90,0,Read,NAK
0.6639430000,1365,90,18,Write,ACK
0.6641500000,1366,90,65,Read,ACK
0.6642470000,1366,90,1,Read,NAK
0.6644870000,1368,90,20,Write,ACK
0.6646930000,1369,90,59,Read,ACK
0.6647910000,1369,90,1,Read,NAK
0.6650340000,1371,90,22,Write,ACK
0.6652410000,1372,90,51,Read,ACK
0.6653380000,1372,90,1,Read,NAK
0.6655780000,1374,90,24,Write,ACK
0.6657840000,1375,90,45,Read,ACK
0.6658820000,1375,90,1,Read,NAK
0.6661210000,1377,90,26,Write,ACK
0.6663280000,1378,90,64,Read,ACK
0.6664250000,1378,90,1,Read,NAK
0.7171570000,1380,90,4,Write,ACK
0.7173630000,1381,90,197,Read,ACK
0.7174600000,1381,90,0,Read,NAK
0.7176990000,1383,90,6,Write,ACK
0.7179060000,1384,90,172,Read,ACK
0.7180030000,1384,90,0,Read,NAK
0.7182420000,1386,90,8,Write,ACK
0.7184490000,1387,90,174,Read,ACK
0.7185460000,1387,90,0,Read,NAK
0.7187850000,1389,90,10,Write,ACK
0.7189920000,1390,90,174,Read,ACK
0.7190890000,1390,90,0,Read,NAK
0.7193280000,1392,90,12,Write,ACK
0.7195350000,1393,90,176,Read,ACK
0.7196320000,1393,90,0,Read,NAK
0.7198710000,1395,90,14,Write,ACK
0.7200770000,1396,90,177,Read,ACK
0.7201750000,1396,90,0,Read,NAK
0.7204140000,1398,90,16,Write,ACK
0.7206200000,1399,90,196,Read,ACK
0.7207180000,1399,90,0,Read,NAK
0.7209570000,1401,90,18,Write,ACK
0.7211630000,1402,90,65,Read,ACK
0.7212610000,1402,90,1,Read,NAK
0.7215000000,1404,90,20,Write,ACK
0.7217070000,1405,90,59,Read,ACK
0.7218040000,1405,90,1,Read,NAK
0.7220480000,1407,90,22,Write,ACK
0.7222540000,1408,90,51,Read,ACK
0.7223520000,1408,90,1,Read,NAK
0.7225910000,1410,90,24,Write,ACK
0.7227980000,1411,90,45,Read,ACK
0.7228950000,1411,90,1,Read,NAK
0.7231350000,1413,90,26,Write,ACK
0.7233420000,1414,90,64,Read,ACK
0.7234390000,1414,90,1,Read,NAK
0.7741650000,1416,90,4,Write,ACK
0.7743710000,1417,90,197,Read,ACK
0.7744680000,1417,90,0,Read,NAK
0.7747070000,1419,90,6,Write,ACK
0.7749140000,1420,90,172,Read,ACK
0.7750110000,1420,90,0,Read,NAK
0.7752500000,1422,90,8,Write,ACK
0.7754570000,1423,90,174,Read,ACK
0.7755540000,1423,90,0,Read,NAK
0.7757950000,1425,90,10,Write,ACK
0.7760020000,1426,90,174,Read,ACK
0.7760990000,1426,90,0,Read,NAK
0.7763380000,1428,90,12,Write,ACK
0.7765440000,1429,90,176,Read,ACK
0.7766420000,1429,90,0,Read,NAK
0.7768810000,1431,90,14,Write,ACK
0.7770870000,1432,90,177,Read,ACK
0.7771840000,1432,90,0,Read,NAK
0.7774230000,1434,90,16,Write,ACK
0.7776300000,1435,90,196,Read,ACK
0.7777270000,1435,90,0,Read,NAK
0.7779660000,1437,90,18,Write,ACK
0.7781730000,1438,90,65,Read,ACK
0.7782700000,1438,90,1,Read,NAK
0.7785100000,1440,90,20,Write,ACK
0.7787170000,1441,90,59,Read,ACK
0.7788140000,1441,90,1,Read,NAK
0.7790570000,1443,90,22,Write,ACK
0.7792640000,1444,90,51,Read,ACK
0.7793610000,1444,90,1,Read,NAK
0.7796010000,1446,90,24,Write,ACK
0.7798080000,1447,90,45,Read,ACK
0.7799050000,1447,90,1,Read,NAK
0.7801440000,1449,90,26,Write,ACK
0.7803510000,1450,90,65,Read,ACK
0.7804480000,1450,90,1,Read,NAK
0.8311780000,1452,90,4,Write,ACK
0.8313840000,1453,90,197,Read,ACK
0.8314810000,1453,90,0,Read,NAK
0.8317200000,1455,90,6,Write,ACK
0.8319270000,1456,90,172,Read,ACK
0.8320240000,1456,90,0,Read,NAK
0.8322630000,1458,90,8,Write,ACK
0.8324700000,1459,90,174,Read,ACK
0.8325670000,1459,90,0,Read,NAK
0.8328060000,1461,90,10,Write,ACK
0.8330130000,1462,90,174,Read,ACK
0.8331100000,1462,90,0,Read,NAK
0.8333490000,1464,90,12,Write,ACK
0.8335560000,1465,90,176,Read,ACK
0.8336530000,1465,90,0,Read,NAK
0.8338920000,1467,90,14,Write,ACK
0.8340990000,1468,90,177,Read,ACK
0.8341960000,1468,90,0,Read,NAK
0.8344350000,1470,90,16,Write,ACK
0.8346420000,1471,90,196,Read,ACK
0.8347390000,1471,90,0,Read,NAK
0.8349780000,1473,90,18,Write,ACK
0.8351850000,1474,90,65,Read,ACK
0.8352820000,1474,90,1,Read,NAK
0.8355210000,1476,90,20,Write,ACK
0.8357280000,1477,90,59,Read,ACK
0.8358250000,1477,90,1,Read,NAK
0.8360690000,1479,90,22,Write,ACK
0.8362760000,1480,90,51,Read,ACK
0.8363730000,1480,90,1,Read,NAK
0.8366120000,1482,90,24,Write,ACK
0.8368190000,1483,90,45,Read,ACK
0.8369160000,1483,90,1,Read,NAK
0.8371560000,1485,90,26,Write,ACK
0.8373630000,1486,90,65,Read,ACK
0.8374600000,1486,90,1,Read,NAK
0.8881880000,1488,90,4,Write,ACK
0.8883950000,1489,90,197,Read,ACK
0.8884920000,1489,90,0,Read,NAK
0.8887330000,1491,90,6,Write,ACK
0.8889390000,1492,90,172,Read,ACK
0.8890360000,1492,90,0,Read,NAK
0.8892750000,1494,90,8,Write,ACK
0.8894820000,1495,90,174,Read,ACK
0.8895790000,1495,90,0,Read,NAK
0.8898180000,1497,90,10,Write,ACK
0.8900250000,1498,90,174,Read,ACK
0.8901220000,1498,90,0,Read,NAK
0.8903610000,1500,90,12,Write,ACK
0.8905680000,1501,90,176,Read,ACK
0.8906650000,1501,90,0,Read,NAK
0.8909040000,1503,90,14,Write,ACK
0.8911110000,1504,90,177,Read,ACK
0.8912080000,1504,90,0,Read,NAK
0.8914470000,1506,90,16,Write,ACK
0.8916540000,1507,90,196,Read,ACK
0.8917510000,1507,90,0,Read,NAK
0.8919900000,1509,90,18,Write,ACK
0.8921970000,1510,90,65,Read,ACK
0.8922940000,1510,90,1,Read,NAK
0.8925330000,1512,90,20,Write,ACK
0.8927400000,1513,90,59,Read,ACK
0.8928370000,1513,90,1,Read,NAK
0.8930810000,1515,90,22,Write,ACK
0.8932880000,1516,90,51,Read,ACK
0.8933850000,1516,90,1,Read,NAK
0.8936240000,1518,90,24,Write,ACK
0.8938310000,1519,90,45,Read,ACK
0.8939280000,1519,90,1,Read,NAK
0.8941680000,1521,90,26,Write,ACK
0.8943750000,1522,90,64,Read,ACK
0.8944720000,1522,90,1,Read,NAK
0.9452000000,1524,90,4,Write,ACK
0.9454060000,1525,90,197,Read,ACK
0.9455030000,1525,90,0,Read,NAK
0.9457420000,1527,90,6,Write,ACK
0.9459490000,1528,90,172,Read,ACK
0.9460460000,1528,90,0,Read,NAK
0.9462850000,1530,90,8,Write,ACK
0.9464920000,1531,90,174,Read,ACK
0.9465890000,1531,90,0,Read,NAK
0.9468280000,1533,90,10,Write,ACK
0.9470350000,1534,90,174,Read,ACK
0.9471320000,1534,90,0,Read,NAK
0.9473710000,1536,90,12,Write,ACK
0.9475780000,1537,90,176,Read,ACK
0.9476750000,1537,90,0,Read,NAK
0.9479140000,1539,90,14,Write,ACK
0.9481210000,1540,90,177,Read,ACK
0.9482180000,1540,90,0,Read,NAK
0.9484570000,1542,90,16,Write,ACK
0.9486640000,1543,90,196,Read,ACK
0.9487610000,1543,90,0,Read,NAK
0.9490000000,1545,90,18,Write,ACK
0.9492070000,1546,90,65,Read,ACK
0.9493040000,1546,90,1,Read,NAK
0.9495440000,1548,90,20,Write,ACK
0.9497500000,1549,90,59,Read,ACK
0.9498480000,1549,90,1,Read,NAK
0.9500910000,1551,90,22,Write,ACK
0.9502980000,1552,90,51,Read,ACK
0.9503950000,1552,90,1,Read,NAK
0.9506350000,1554,90,24,Write,ACK
0.9508410000,1555,90,45,Read,ACK
0.9509390000,1555,90,1,Read,NAK
0.9511780000,1557,90,26,Write,ACK
0.9513850000,1558,90,65,Read,ACK
0.9514820000,1558,90,1,Read,NAK
